주소,count,lat,lng
서울특별시 동대문구 이문동 275-2,7,37.60021,127.06124
서울특별시 용산구 한남동 33-2,7,37.53822,127.0074
서울특별시 강남구 청담동 99-15,7,37.5257535,127.0523217
서울특별시 강남구 압구정동 521,7,37.5300432,127.0313346
서울특별시 금천구 독산동 183-5,7,37.468399,126.8979571
서울특별시 광진구 능동 18-47,7,37.55444,127.08156
서울특별시 강남구 청담동 139,7,37.5257535,127.0523217
서울특별시 관악구 봉천동 470-171,7,,
서울특별시 강남구 역삼동 711-3,7,37.49988,127.03856
서울특별시 동대문구 답십리동 535-10,7,37.57002,127.05467
서울특별시 동대문구 회기동 16-34,7,37.59433,127.05178
서울특별시 서초구 양재동 63,7,37.46838,127.0361
서울특별시 서초구 서초동 1329-7,7,37.48818,127.01751
서울특별시 송파구 삼전동 7-7,7,37.5014521,127.0901512
서울특별시 성동구 성수동1가 656-947,7,,
서울특별시 동대문구 청량리동 35,7,37.581575,127.0439993
서울특별시 송파구 잠실동 345,7,37.5110554,127.0900337
서울특별시 서초구 서초동 1436-12,7,37.48818,127.01751
서울특별시 송파구 풍납동 387,7,37.53387,127.11094
서울특별시 마포구 신수동 91-621,7,,
서울특별시 강남구 역삼동 678-42,7,37.49988,127.03856
서울특별시 동작구 대방동 345-1,7,37.5067997,126.9291349
서울특별시 강남구 삼성동 112-5,7,37.5147838,127.0543618
서울특별시 강남구 대치동 1025,7,37.49882,127.06566
서울특별시 강남구 역삼동 804-7,7,37.49988,127.03856
서울특별시 용산구 서빙고동 241-89,7,37.5176907,126.9912397
서울특별시 은평구 대조동 14-1,7,37.61261,126.9227835
서울특별시 강남구 역삼동 800-33,7,37.49988,127.03856
서울특별시 마포구 서교동 350-5,7,37.5550711,126.9238244
서울특별시 강서구 화곡동 339-24,7,37.54208,126.84656
서울특별시 종로구 송월동 145-9,7,37.5698578,126.9652592
서울특별시 노원구 중계동 512-2,7,37.64802,127.07678
서울특별시 은평구 응암동 116-31,7,37.59418,126.92555
서울특별시 강서구 염창동 284-12,7,37.5553472,126.8725283
서울특별시 마포구 염리동 532,7,37.5501812,126.9479037
서울특별시 관악구 봉천동 1648-22,7,37.484665,126.9484961
서울특별시 동작구 상도동 450,7,37.4988159,126.9441045
서울특별시 관악구 봉천동 1693-43,7,37.484665,126.9484961
서울특별시 강서구 등촌동 666-84,7,,
서울특별시 강남구 일원동 700-3,7,37.48754,127.08705
서울특별시 동작구 사당동 708-1025,7,,
서울특별시 성북구 하월곡동 92-1,7,37.60444,127.03764
서울특별시 용산구 한강로3가 16-66,7,37.52754,126.96297
서울특별시 관악구 봉천동 738-339,7,,
서울특별시 강남구 청담동 87-11,7,37.5257535,127.0523217
서울특별시 강남구 대치동 944-31,7,37.49882,127.06566
서울특별시 강남구 삼성동 172-10,7,37.5147838,127.0543618
서울특별시 관악구 봉천동 978-12,7,37.484665,126.9484961
서울특별시 노원구 중계동 360-14,7,37.64802,127.07678
서울특별시 동작구 신대방동 460-1,7,37.4955756,126.9195788
서울특별시 강북구 수유동 521-8,7,37.6352212,127.0090642
서울특별시 강서구 등촌동 675-4,7,37.5498936,126.86025
서울특별시 노원구 하계동 251,7,37.63793,127.07251
서울특별시 영등포구 신길동 253-249,7,,
서울특별시 동대문구 이문동 311-2,7,37.60021,127.06124
서울특별시 서초구 서초동 1319-13,7,37.48818,127.01751
서울특별시 용산구 서계동 270,7,37.55234,126.96595
서울특별시 광진구 자양동 536,7,37.5329735,127.0727409
서울특별시 서초구 서초동 1303-16,7,37.48818,127.01751
서울특별시 용산구 청파동1가 154-1,7,37.5488,126.96668
서울특별시 서초구 방배동 1038,7,37.4798789,126.9939103
서울특별시 마포구 대흥동 200-1,7,37.5510043,126.9419496
서울특별시 광진구 구의동 236-10,7,37.54417,127.09262
서울특별시 강남구 청담동 45-2,7,37.5257535,127.0523217
서울특별시 강남구 청담동 43,7,37.5257535,127.0523217
서울특별시 서초구 서초동 1444-7,7,37.48818,127.01751
서울특별시 마포구 상암동 1613,7,37.57092,126.87752
서울특별시 영등포구 신길동 812,7,,
서울특별시 성북구 돈암동 1-6,7,37.59742,127.01841
서울특별시 양천구 신월동 44-14,7,37.52782,126.83692
서울특별시 용산구 한남동 88-1,7,37.53822,127.0074
서울특별시 강동구 성내동 119-2,7,37.52998,127.12875
서울특별시 성북구 종암동 산2-75,7,,
서울특별시 노원구 월계동 950-2,7,37.6289,127.0567
서울특별시 용산구 용산동6가 69-11,7,37.52352,126.9858
서울특별시 영등포구 신길동 4945-1,7,,
서울특별시 송파구 잠실동 292,7,37.5122807,127.0855986
서울특별시 노원구 상계동 719-2,7,37.66727,127.07242
서울특별시 강남구 논현동 90-6,7,37.5123018,127.0294935
서울특별시 영등포구 여의도동 83-6,7,37.5267088,126.9238
서울특별시 영등포구 양평동4가 80,7,37.53689,126.89638
서울특별시 강서구 등촌동 666-86,7,,
서울특별시 종로구 연건동 218,7,37.5784056,126.9999208
서울특별시 송파구 송파동 59,7,37.50479,127.11369
서울특별시 강서구 방화동 816-2,7,37.57682,126.81422
서울특별시 노원구 하계동 251-7,7,37.63793,127.07251
서울특별시 동작구 사당동 190-236,7,37.4856963,126.9723525
서울특별시 중구 수하동 21-1,7,37.5672469,126.9847116
서울특별시 종로구 삼청동 31-2,7,37.58964,126.98112
서울특별시 구로구 구로동 615-9,7,37.4945849,126.8845477
서울특별시 강남구 삼성동 109-16,7,37.5147838,127.0543618
서울특별시 동대문구 답십리동 1-92,7,37.57002,127.05467
서울특별시 서초구 방배동 792-22,7,37.4798789,126.9939103
서울특별시 서초구 서초동 1355-21,7,37.48818,127.01751
서울특별시 강북구 미아동 234,7,37.628995,127.0257543
서울특별시 광진구 자양동 227-337,7,,
서울특별시 강남구 역삼동 647-9,7,37.49988,127.03856
서울특별시 영등포구 대림동 994-26,7,37.4957573,126.899936
서울특별시 중랑구 상봉동 115-9,7,37.60002,127.09283
서울특별시 은평구 응암동 338-128,7,37.59418,126.92555
서울특별시 서대문구 연희동 51-152,7,37.57234,126.93084
서울특별시 성동구 성수동1가 72-128,7,37.5435,127.03742
서울특별시 금천구 시흥동 1001,7,37.4507049,126.9085555
서울특별시 동작구 흑석동 253-79,7,37.5064393,126.963687
서울특별시 동대문구 청량리동 산1-227,7,,
서울특별시 송파구 잠실동 35-7,7,37.5122807,127.0855986
서울특별시 강남구 대치동 908-22,7,37.49882,127.06566
서울특별시 마포구 상암동 1701,7,37.5715723,126.8728063
서울특별시 영등포구 문래동3가 55-14,7,37.51702,126.89591
서울특별시 영등포구 대림동 1122,7,37.4957573,126.899936
서울특별시 광진구 구의동 252-23,7,37.54417,127.09262
서울특별시 강동구 고덕동 106,7,37.56528,127.15761
서울특별시 강남구 논현동 92-12,7,37.5123018,127.0294935
서울특별시 도봉구 도봉동 637-67,7,37.6826056,127.0425405
서울특별시 성동구 성수동1가 661-10,7,37.5435,127.03742
서울특별시 동대문구 장안동 465-15,7,37.57105,127.06806
서울특별시 영등포구 신길동 4937,7,,
서울특별시 성북구 석관동 202-3,7,37.60789,127.06116
서울특별시 동작구 상도동 7-88,7,37.4988159,126.9441045
서울특별시 서초구 양재동 275,7,37.46838,127.0361
서울특별시 강남구 대치동 960-4,7,37.49882,127.06566
서울특별시 송파구 방이동 45,7,37.5141564,127.1195472
서울특별시 용산구 용산동5가 17-69,7,37.52533,126.9730431
서울특별시 용산구 한강로3가 65-455,7,37.52754,126.96297
서울특별시 강서구 화곡동 80-57,7,37.54208,126.84656
서울특별시 도봉구 방학동 318-2,7,37.66442,127.03333
서울특별시 영등포구 문래동2가 35,7,37.5128036,126.8929788
서울특별시 강서구 등촌동 628-7,7,37.5498936,126.86025
서울특별시 강남구 삼성동 113-8,7,37.5147838,127.0543618
서울특별시 관악구 신림동 1674-9,7,37.4868971,126.928177
서울특별시 중랑구 상봉동 499-1,7,37.60002,127.09283
서울특별시 영등포구 대림동 994-30,7,37.4957573,126.899936
서울특별시 강서구 가양동 1475-4,7,37.5663502,126.8525524
서울특별시 마포구 동교동 191-3,7,37.5571419,126.9261901
서울특별시 성동구 행당동 1-180,7,37.55783,127.03571
서울특별시 강남구 역삼동 755-1,7,37.49988,127.03856
서울특별시 강서구 화곡동 1091,7,37.54208,126.84656
서울특별시 서초구 양재동 316-3,7,37.46838,127.0361
서울특별시 강남구 청담동 139-15,7,37.5257535,127.0523217
서울특별시 광진구 자양동 533-13,7,37.5329735,127.0727409
서울특별시 구로구 구로동 197-12,7,37.4945849,126.8845477
서울특별시 마포구 서교동 464-31,7,37.5550711,126.9238244
서울특별시 동대문구 장안동 478-12,7,37.57105,127.06806
서울특별시 영등포구 여의도동 44-26,7,37.5267088,126.9238
서울특별시 송파구 오금동 34-3,7,37.50355,127.13379
서울특별시 관악구 봉천동 1630-1,7,37.484665,126.9484961
서울특별시 영등포구 당산동6가 281-1,7,37.53644,126.89902
서울특별시 서대문구 연희동 51-97,7,37.57234,126.93084
서울특별시 관악구 신림동 1472-2,7,37.4868971,126.928177
서울특별시 성동구 성수동2가 280,7,37.54048,127.05601
서울특별시 마포구 공덕동 371-2,7,37.549927,126.9592897
서울특별시 강남구 대치동 967-5,7,37.49882,127.06566
서울특별시 양천구 신정동 319-4,7,37.5162407,126.8521196
서울특별시 성동구 성수동2가 299-239,7,,
서울특별시 송파구 방이동 95-3,7,37.5141564,127.1195472
서울특별시 영등포구 대림동 942-7,7,37.4957573,126.899936
서울특별시 용산구 서계동 266-53,7,37.55234,126.96595
서울특별시 구로구 천왕동 281,7,,
서울특별시 강서구 등촌동 641-6,7,37.5498936,126.86025
서울특별시 영등포구 도림동 255-3,7,37.5082619,126.8993866
서울특별시 강동구 성내동 585,7,37.52998,127.12875
서울특별시 송파구 송파동 32-7,7,37.50479,127.11369
서울특별시 동작구 상도동 414,7,37.4988159,126.9441045
서울특별시 관악구 봉천동 738-156,7,,
서울특별시 강북구 번동 599,7,37.62929,127.03684
서울특별시 강남구 논현동 10-28,7,37.5123018,127.0294935
서울특별시 강남구 대치동 943-16,7,37.49882,127.06566
서울특별시 도봉구 창동 596-22,7,37.64643,127.04326
서울특별시 서초구 양재동 275-7,7,37.46838,127.0361
서울특별시 강남구 신사동 652-16,7,37.5223206,127.0277019
서울특별시 마포구 망원동 454-29,7,37.55586,126.90087
서울특별시 성동구 성수동2가 325-19,7,37.54048,127.05601
서울특별시 구로구 구로동 212-35,7,37.4945849,126.8845477
서울특별시 성동구 성수동1가 656-757,7,,
서울특별시 영등포구 신길동 4969,7,,
서울특별시 관악구 신림동 458,7,37.4868971,126.928177
서울특별시 영등포구 신길동 3859,7,,
서울특별시 용산구 한남동 707-36,7,37.53822,127.0074
서울특별시 동대문구 신설동 103-2,7,37.573478,127.0257068
서울특별시 영등포구 신길동 2363,7,,
서울특별시 서대문구 연희동 133-16,7,37.57234,126.93084
서울특별시 종로구 누하동 175-4,7,37.5789979,126.9675612
서울특별시 강서구 등촌동 715,7,37.5498936,126.86025
서울특별시 강남구 역삼동 772,7,37.49988,127.03856
서울특별시 강동구 성내동 588,7,37.52998,127.12875
서울특별시 송파구 가락동 2-10,7,37.49672,127.11744
서울특별시 광진구 구의동 606,7,37.54417,127.09262
서울특별시 관악구 남현동 1136-1,7,37.4715479,126.9764934
서울특별시 도봉구 창동 660-3,7,37.64643,127.04326
서울특별시 성북구 종암동 산2-20,7,,
서울특별시 강남구 도곡동 515-4,7,37.4878395,127.0438569
서울특별시 은평구 응암동 747-32,7,37.59418,126.92555
서울특별시 영등포구 대림동 780,7,37.4957573,126.899936
서울특별시 강서구 화곡동 1001-1,7,37.54208,126.84656
서울특별시 도봉구 쌍문동 195,7,37.65347,127.02715
서울특별시 강동구 성내동 449-15,7,37.52998,127.12875
서울특별시 강서구 염창동 272-11,7,37.5553472,126.8725283
서울특별시 서대문구 현저동 101-406,7,,
서울특별시 관악구 봉천동 1693-64,7,,
서울특별시 성북구 보문동6가 451-3,7,37.58047,127.01856
서울특별시 구로구 구로동 570-188,7,,
서울특별시 동작구 신대방동 395-73,7,37.4955756,126.9195788
서울특별시 서초구 서초동 1704,7,37.48818,127.01751
서울특별시 성북구 하월곡동 103,7,37.60444,127.03764
서울특별시 노원구 상계동 748,7,37.66727,127.07242
서울특별시 도봉구 쌍문동 59-1,7,37.65347,127.02715
서울특별시 성동구 사근동 235-12,7,37.5589948,127.0480281
서울특별시 서초구 방배동 847-34,7,37.4798789,126.9939103
서울특별시 중랑구 면목동 294-2,7,37.58178,127.09034
서울특별시 동대문구 전농동 620-179,7,,
서울특별시 강남구 삼성동 142-26,7,37.5147838,127.0543618
서울특별시 서대문구 홍은동 470-1,7,37.59296,126.93733
서울특별시 관악구 봉천동 738-285,7,,
서울특별시 서초구 서초동 1674-7,7,37.48818,127.01751
서울특별시 성동구 성수동1가 656-294,7,,
서울특별시 도봉구 도봉동 637-120,7,37.6826056,127.0425405
서울특별시 중랑구 면목동 691,7,37.58178,127.09034
서울특별시 중랑구 중화동 320-152,7,37.59755,127.07783
서울특별시 강남구 수서동 715-4,7,37.48445,127.09838
서울특별시 도봉구 방학동 272-1,7,37.66442,127.03333
서울특별시 구로구 구로동 222-13,7,37.4945849,126.8845477
서울특별시 강남구 대치동 63,7,37.49882,127.06566
서울특별시 서초구 방배동 686-178,7,,
서울특별시 성북구 정릉동 산1-304,7,,
서울특별시 강동구 성내동 446-25,7,37.52998,127.12875
서울특별시 마포구 합정동 50-12,7,37.5477846,126.9095636
서울특별시 동작구 상도동 산65-163,7,,
서울특별시 강남구 삼성동 11-2,7,37.512485,127.0560786
서울특별시 도봉구 방학동 705-31,7,37.66442,127.03333
서울특별시 강남구 논현동 241-6,7,37.5123018,127.0294935
서울특별시 서초구 양재동 11-146,7,37.46838,127.0361
서울특별시 서대문구 남가좌동 266-18,7,37.57744,126.9179
서울특별시 중랑구 망우동 241-2,7,37.60178,127.1054
서울특별시 노원구 상계동 1406-4,7,37.66727,127.07242
서울특별시 영등포구 당산동3가 2-7,7,37.52616,126.89724
서울특별시 성북구 정릉동 139-90,7,37.61654,126.99794
서울특별시 강서구 마곡동 760-3,7,37.56619,126.8255083
서울특별시 송파구 송파동 80,7,37.50479,127.11369
서울특별시 광진구 자양동 783-2,7,37.5329735,127.0727409
서울특별시 광진구 구의동 663-2,7,37.54417,127.09262
서울특별시 강남구 삼성동 172-41,7,37.5147838,127.0543618
서울특별시 강남구 삼성동 111-141,7,37.5147838,127.0543618
서울특별시 관악구 신림동 494,7,37.4868971,126.928177
서울특별시 광진구 광장동 396-2,7,37.54711,127.10414
서울특별시 동작구 대방동 519,7,37.5067997,126.9291349
서울특별시 강남구 대치동 942-2,7,37.49882,127.06566
서울특별시 강남구 청담동 9-2,7,37.5257535,127.0523217
서울특별시 금천구 시흥동 987,7,37.4507049,126.9085555
서울특별시 영등포구 당산동5가 33-4,7,37.53208,126.90102
서울특별시 광진구 자양동 680-63,7,37.5329735,127.0727409
서울특별시 성북구 길음동 1164-1,7,37.6085308,127.0201946
서울특별시 용산구 청파동2가 120-35,7,37.54655,126.96675
서울특별시 용산구 한강로1가 97,7,37.53517,126.97404
서울특별시 영등포구 당산동4가 38-1,7,37.52915,126.89894
서울특별시 광진구 군자동 374-21,7,37.5532345,127.071936
서울특별시 서대문구 연희동 82-26,7,37.57234,126.93084
서울특별시 서초구 방배동 870-21,7,37.4798789,126.9939103
서울특별시 동작구 신대방동 602-4,7,37.4955756,126.9195788
서울특별시 관악구 봉천동 1628-1,7,37.484665,126.9484961
서울특별시 서초구 서초동 1330-7,7,37.48818,127.01751
서울특별시 영등포구 신길동 336-2,7,,
서울특별시 중구 필동2가 84-118,7,37.5579073,126.9947847
서울특별시 서초구 방배동 870-22,7,37.4798789,126.9939103
서울특별시 양천구 신월동 793,7,37.52782,126.83692
서울특별시 강남구 삼성동 111-29,7,37.5147838,127.0543618
서울특별시 강서구 내발산동 657,7,37.5539189,126.8377194
서울특별시 서초구 서초동 산130-18,7,,
서울특별시 마포구 상암동 1716,7,37.5715723,126.8728063
서울특별시 서초구 서초동 1337-2,7,37.48818,127.01751
서울특별시 송파구 오금동 17-20,7,37.50355,127.13379
서울특별시 관악구 신림동 1714,7,37.4868971,126.928177
서울특별시 양천구 신정동 1060,7,37.5162407,126.8521196
서울특별시 종로구 사직동 산1-11,7,,
서울특별시 강남구 삼성동 127-13,7,37.5147838,127.0543618
서울특별시 도봉구 방학동 265-1,7,37.66442,127.03333
서울특별시 서대문구 북가좌동 80-5,7,37.57953,126.91156
서울특별시 서초구 방배동 883-29,7,37.4798789,126.9939103
서울특별시 중랑구 묵동 190-6,7,37.61083,127.08109
서울특별시 용산구 신창동 31-3,7,37.53586,126.95441
서울특별시 중구 서소문동 72-7,7,37.56283,126.97365
서울특별시 강서구 등촌동 709-18,7,37.5498936,126.86025
서울특별시 광진구 자양동 508-9,7,37.5329735,127.0727409
서울특별시 강남구 삼성동 119-3,7,37.5147838,127.0543618
서울특별시 동대문구 전농동 581-19,7,37.5806,127.05543
서울특별시 강서구 마곡동 769-4,7,37.56619,126.8255083
서울특별시 강남구 대치동 953-22,7,37.49882,127.06566
서울특별시 강남구 역삼동 754,7,37.49988,127.03856
서울특별시 영등포구 신길동 1518,7,,
서울특별시 관악구 신림동 233-10,7,37.4868971,126.928177
서울특별시 구로구 구로동 50,7,37.4993762,126.8831679
서울특별시 금천구 가산동 60-33,7,37.4753253,126.8863954
서울특별시 강남구 대치동 897-28,7,37.49882,127.06566
서울특별시 강남구 논현동 92-11,7,37.5123018,127.0294935
서울특별시 중랑구 면목동 284-3,7,37.58178,127.09034
서울특별시 강북구 우이동 57-28,7,37.6575291,127.0089505
서울특별시 관악구 신림동 149,7,37.4868971,126.928177
서울특별시 강남구 청담동 6,7,37.519326,127.0411937
서울특별시 영등포구 양평동3가 76-5,7,37.5282501,126.8914746
서울특별시 영등포구 문래동3가 98,7,37.51702,126.89591
서울특별시 강서구 화곡동 1076-1,7,37.54208,126.84656
서울특별시 강남구 대치동 78-25,7,37.49882,127.06566
서울특별시 용산구 한강로1가 77-3,7,37.53517,126.97404
서울특별시 중랑구 망우동 253-4,7,37.60178,127.1054
서울특별시 도봉구 창동 660-12,7,37.64643,127.04326
서울특별시 광진구 화양동 111-72,7,37.54408,127.06895
서울특별시 성동구 성수동1가 33-3,7,37.5435,127.03742
서울특별시 강남구 대치동 1006,7,37.49882,127.06566
서울특별시 중구 소공동 87-3,7,37.5636592,126.9794961
서울특별시 영등포구 영등포동3가 28,7,37.518216,126.9075556
서울특별시 성동구 성수동2가 278-52,7,37.54048,127.05601
서울특별시 서대문구 창천동 83-11,7,,
서울특별시 양천구 신정동 310-9,7,37.5162407,126.8521196
서울특별시 마포구 공덕동 476,7,37.549927,126.9592897
서울특별시 은평구 응암동 91-10,7,37.59418,126.92555
서울특별시 중랑구 망우동 253-9,7,37.60178,127.1054
서울특별시 강동구 성내동 271,7,37.52998,127.12875
서울특별시 서대문구 홍은동 산26-160,7,,
서울특별시 은평구 응암동 427-1,7,37.59418,126.92555
서울특별시 강서구 내발산동 759,7,37.5539189,126.8377194
서울특별시 중랑구 상봉동 500,7,37.60002,127.09283
서울특별시 서초구 서초동 1635-6,7,37.48818,127.01751
서울특별시 강남구 청담동 5,7,37.5257535,127.0523217
서울특별시 강남구 역삼동 801-5,7,37.49988,127.03856
서울특별시 서초구 양재동 263-5,7,37.46838,127.0361
서울특별시 용산구 한남동 736-1,7,37.53822,127.0074
서울특별시 마포구 동교동 166-6,7,37.5571419,126.9261901
서울특별시 동작구 사당동 712-8,7,37.4856963,126.9723525
서울특별시 송파구 마천동 181,7,37.49803,127.15167
서울특별시 관악구 신림동 1643-6,7,37.4730961,126.9282982
서울특별시 강서구 등촌동 578,7,37.5498936,126.86025
서울특별시 중랑구 중화동 65-3,7,37.59755,127.07783
서울특별시 동작구 대방동 362-11,7,37.5067997,126.9291349
서울특별시 종로구 사직동 9-4,7,37.5796227,126.9720857
서울특별시 동작구 신대방동 631-40,7,37.4955756,126.9195788
서울특별시 강동구 길동 371-11,7,37.5398309,127.1466106
서울특별시 중랑구 상봉동 276-114,7,37.60002,127.09283
서울특별시 동대문구 신설동 76-5,7,37.573478,127.0257068
서울특별시 종로구 사직동 9,7,37.5738317,126.9703041
서울특별시 서초구 서초동 1464-18,7,37.48818,127.01751
서울특별시 강서구 등촌동 709-10,7,37.5498936,126.86025
서울특별시 은평구 신사동 6-36,7,37.59547,126.90718
서울특별시 서대문구 홍은동 422-10,7,37.59296,126.93733
서울특별시 서대문구 남가좌동 390,7,37.57744,126.9179
서울특별시 동대문구 장안동 94-33,7,37.57105,127.06806
서울특별시 도봉구 창동 703-16,7,37.64643,127.04326
서울특별시 동대문구 전농동 3-122,7,37.5806,127.05543
서울특별시 관악구 신림동 1675-2,7,37.4868971,126.928177
서울특별시 강북구 수유동 576-49,7,37.6352212,127.0090642
서울특별시 종로구 신문로2가 15,7,37.57073,126.96859
서울특별시 강북구 수유동 산73-7,7,,
서울특별시 동작구 신대방동 441-12,7,37.4955756,126.9195788
서울특별시 마포구 망원동 391-37,7,37.55586,126.90087
서울특별시 강남구 일원동 700-10,7,37.48754,127.08705
서울특별시 강남구 대치동 987-14,7,37.49882,127.06566
서울특별시 성북구 종암동 78,7,37.59631,127.03333
서울특별시 관악구 신림동 808-408,7,,
서울특별시 서대문구 연희동 736,7,37.57234,126.93084
서울특별시 도봉구 창동 252,7,37.64643,127.04326
서울특별시 노원구 상계동 1405-2,7,37.66727,127.07242
서울특별시 동작구 상도동 486-10,7,37.4988159,126.9441045
서울특별시 성북구 보문동6가 441,7,37.58047,127.01856
서울특별시 강서구 화곡동 410-156,7,,
서울특별시 성동구 성수동2가 289-8,7,37.54048,127.05601
서울특별시 관악구 신림동 98-429,7,,
서울특별시 성북구 종암동 133,7,37.59631,127.03333
서울특별시 강서구 내발산동 653,7,37.5539189,126.8377194
서울특별시 송파구 방이동 40-3,7,37.5141564,127.1195472
서울특별시 강남구 청담동 53-4,7,37.5257535,127.0523217
서울특별시 강남구 청담동 4-8,7,37.5257535,127.0523217
서울특별시 도봉구 창동 807-2,7,37.64643,127.04326
서울특별시 중구 방산동 5-1,7,37.56822,127.00264
서울특별시 강남구 대치동 1023-7,7,37.49882,127.06566
서울특별시 서초구 서초동 1466-11,7,37.48818,127.01751
서울특별시 영등포구 영등포동 647-7,7,37.5222786,126.9078574
서울특별시 영등포구 당산동 121-258,7,,
서울특별시 동작구 대방동 407-25,7,37.5067997,126.9291349
서울특별시 관악구 봉천동 738-407,7,,
서울특별시 구로구 구로동 50-6,7,37.4945849,126.8845477
서울특별시 강남구 대치동 1009-1,7,37.49882,127.06566
서울특별시 서초구 양재동 390-17,7,37.46838,127.0361
서울특별시 도봉구 창동 45,7,37.64643,127.04326
서울특별시 강남구 삼성동 153-54,7,37.5147838,127.0543618
서울특별시 송파구 장지동 891,7,37.4798337,127.1310225
서울특별시 강남구 논현동 207-2,7,37.5123018,127.0294935
서울특별시 용산구 한강로1가 167-2,7,37.53517,126.97404
서울특별시 송파구 가락동 199-4,7,37.49672,127.11744
서울특별시 강남구 논현동 98-1,7,37.5123018,127.0294935
서울특별시 마포구 창전동 85-2,7,37.55007,126.92938
서울특별시 용산구 이촌동 302-64,7,37.52086,126.96612
서울특별시 광진구 화양동 164-1,7,37.54408,127.06895
서울특별시 양천구 신월동 262,7,37.52782,126.83692
서울특별시 서초구 서초동 1748-47,7,37.48818,127.01751
서울특별시 송파구 방이동 184-8,7,37.5141564,127.1195472
서울특별시 마포구 염리동 106-8,7,37.54914,126.94915
서울특별시 용산구 한강로2가 15-6,7,37.53142,126.9685
서울특별시 서대문구 홍제동 334-95,7,37.5871,126.94676
서울특별시 중랑구 망우동 산69-1,7,,
서울특별시 강북구 미아동 193-15,7,37.628995,127.0257543
서울특별시 송파구 석촌동 185,7,37.5024827,127.103495
서울특별시 송파구 풍납동 260,7,37.53387,127.11094
서울특별시 강북구 수유동 125-4,7,37.6352212,127.0090642
서울특별시 강북구 수유동 317-3,7,37.6352212,127.0090642
서울특별시 성북구 하월곡동 222,7,37.60444,127.03764
서울특별시 강남구 삼성동 111-117,7,37.5147838,127.0543618
서울특별시 서초구 잠원동 61-6,7,37.5182544,127.0124028
서울특별시 송파구 잠실동 253,7,37.5146888,127.0910405
서울특별시 마포구 망원동 408-30,7,37.55586,126.90087
서울특별시 송파구 가락동 194-16,7,37.49672,127.11744
서울특별시 도봉구 창동 135-6,7,37.64643,127.04326
서울특별시 동대문구 답십리동 80-7,7,37.57002,127.05467
서울특별시 서대문구 남가좌동 291-54,7,37.57744,126.9179
서울특별시 강동구 성내동 64-13,7,37.52998,127.12875
서울특별시 송파구 문정동 293-16,7,37.48434,127.12246
서울특별시 용산구 이태원동 20-3,7,37.53842,126.992
서울특별시 강동구 고덕동 101-2,7,37.56528,127.15761
서울특별시 중랑구 망우동 238-2,7,37.60178,127.1054
서울특별시 도봉구 방학동 690-41,7,37.66442,127.03333
서울특별시 노원구 중계동 361-1,7,37.64802,127.07678
서울특별시 영등포구 신길동 897-3,7,,
서울특별시 성동구 성수동1가 671-9,7,37.5435,127.03742
서울특별시 용산구 후암동 402-9,7,37.55011,126.98028
서울특별시 서초구 양재동 298-10,7,37.46838,127.0361
서울특별시 강동구 강일동 675,7,37.56723,127.1713
서울특별시 송파구 거여동 11,7,37.4943539,127.144666
서울특별시 은평구 응암동 194-17,7,37.59418,126.92555
서울특별시 강동구 명일동 312-106,7,37.54841,127.15158
서울특별시 강남구 대치동 957-13,7,37.49882,127.06566
서울특별시 은평구 역촌동 1-57,7,37.6049941,126.9148856
서울특별시 마포구 서교동 478-10,7,37.5550711,126.9238244
서울특별시 강서구 등촌동 693,7,37.5498936,126.86025
서울특별시 강동구 성내동 450-25,7,37.52998,127.12875
서울특별시 성북구 종암동 124-35,7,37.59631,127.03333
서울특별시 도봉구 도봉동 637-36,7,37.6826056,127.0425405
서울특별시 송파구 방이동 184,7,37.5141564,127.1195472
서울특별시 강동구 길동 414-10,7,37.5398309,127.1466106
서울특별시 영등포구 대림동 952-2,7,37.4957573,126.899936
서울특별시 강남구 대치동 945-15,7,37.49882,127.06566
서울특별시 성동구 성수동2가 327-2,7,37.54048,127.05601
서울특별시 성동구 성수동1가 707,7,37.5435,127.03742
서울특별시 강남구 역삼동 761,7,37.49988,127.03856
서울특별시 강남구 대치동 968-6,7,37.49882,127.06566
서울특별시 강남구 논현동 279-72,7,37.5123018,127.0294935
서울특별시 동대문구 청량리동 520-13,7,37.5882073,127.0462518
서울특별시 중구 을지로6가 18-231,7,37.56719,127.00646
서울특별시 서대문구 홍은동 266-7,7,37.59296,126.93733
서울특별시 영등포구 신길동 114-53,7,,
서울특별시 관악구 신림동 1668,7,37.4868971,126.928177
서울특별시 강남구 역삼동 807-16,7,37.49988,127.03856
서울특별시 마포구 공덕동 470,7,37.549927,126.9592897
서울특별시 도봉구 방학동 716-19,7,37.66442,127.03333
서울특별시 양천구 신정동 868-1,7,37.5162407,126.8521196
서울특별시 도봉구 쌍문동 142-20,7,37.65347,127.02715
서울특별시 금천구 독산동 330-40,7,37.468399,126.8979571
서울특별시 동대문구 장안동 471-1,7,37.57105,127.06806
서울특별시 서초구 양재동 12-11,7,37.46838,127.0361
서울특별시 동대문구 전농동 135-24,7,37.5806,127.05543
서울특별시 영등포구 문래동4가 40,7,37.5174142,126.8891386
서울특별시 구로구 개봉동 403-77,7,37.4931629,126.851736
서울특별시 서초구 방배동 906-20,7,37.4798789,126.9939103
서울특별시 도봉구 도봉동 637-112,7,,
서울특별시 마포구 염리동 520-1,7,37.5501812,126.9479037
서울특별시 도봉구 창동 662-59,7,37.64643,127.04326
